Date,Time,Well ID,Start_Time,Test Month,Test Day,Test Year,Test Hour,Test Minute,Test Duration Seconds,Test Duration Input,Test Elapsed Time,Test Time Remaining,Low Flow Select,1" Vortex Meter Flow Rate BPD,Water Meter Flow Rate BPD,Level Control Output,Level,Pressure,Quality,1/2" Vortex Meter Flow Rate BPD,Steam Rate BPD,Temperature,Vapor BVPD ,Vapor Rate ACF/M,Low Flow Water Input,1" Meter Water BBL Day,1" Meter Water BBL Test,Average Test Level Output,Average Test Level,Test Press.,Test Quality,1/2" Meter Water BBL Day,1/2" Meter Water BBL Test,Steam BSPD ,Steam BBL,SMT.LIVE_TEST.Tag1,Test Temp.,2" Meter ACF/D,2" Meter ACF,Water BBL Day,Water BBL Test
2014/05/19,00:01:20,636N-20,,5,18,2014,18,39,25,1440,321,1119,Normal Test,0.000,0.000,0.0,30.62,437.6,100.00,0.000,450.879,453.59,450.879,108.120,0.00,0.000,0.000,0.0,31.52,502.26,100.00,0.000,0.000,529.802,117.462,0,467.54,110.805,+BIG,0.000,0.000
2014/05/19,00:01:25,636N-20,,5,18,2014,18,39,25,1440,321,1119,Normal Test,0.000,0.000,0.0,30.28,438.4,100.00,0.000,449.631,454.55,449.631,107.821,0.00,0.000,0.000,0.0,31.52,502.24,100.00,0.000,0.000,529.777,117.483,0,467.54,110.804,+BIG,0.000,0.000
2014/05/19,00:01:30,636N-20,,5,18,2014,18,39,25,1440,322,1118,Normal Test,0.000,0.000,0.0,30.83,437.6,100.00,0.000,452.281,454.55,452.281,108.654,0.00,0.000,0.000,0.0,31.52,502.23,100.00,0.000,0.000,529.756,117.514,0,467.54,110.803,+BIG,0.000,0.000
2014/05/19,00:01:35,636N-20,,5,18,2014,18,39,25,1440,322,1118,Normal Test,0.000,0.000,0.0,31.03,436.8,100.00,0.000,448.101,453.35,448.101,107.350,0.00,0.000,0.000,0.0,31.52,502.21,100.00,0.000,0.000,529.739,117.540,0,467.53,110.802,+BIG,0.000,0.000
2014/05/19,00:01:40,636N-20,,5,18,2014,18,39,25,1440,322,1118,Normal Test,0.000,0.000,0.0,30.65,437.6,100.00,0.000,446.678,453.59,446.678,107.308,0.00,0.000,0.000,0.0,31.52,502.19,100.00,0.000,0.000,529.717,117.561,0,467.53,110.801,+BIG,0.000,0.000
2014/05/19,00:01:45,636N-20,,5,18,2014,18,39,25,1440,322,1118,Normal Test,0.000,0.000,0.0,30.11,438.4,100.00,0.000,446.055,453.59,446.055,107.329,0.00,0.000,0.000,0.0,31.52,502.17,100.00,0.000,0.000,529.696,117.587,0,467.52,110.801,+BIG,0.000,0.000
2014/05/19,00:01:50,636N-20,,5,18,2014,18,39,25,1440,322,1118,Normal Test,0.000,0.000,0.0,30.45,436.8,100.00,0.000,448.150,453.11,448.971,108.205,0.00,0.000,0.000,0.0,31.52,502.15,100.00,0.000,0.000,529.670,117.613,0,467.52,110.800,+BIG,0.000,0.000
2014/05/19,00:01:55,636N-20,,5,18,2014,18,39,25,1440,322,1118,Normal Test,0.000,0.000,0.0,29.96,437.6,100.00,0.000,445.878,453.83,445.878,107.115,0.00,0.000,0.000,0.0,31.52,502.14,100.00,0.000,0.000,529.653,117.638,0,467.52,110.799,+BIG,0.000,0.000
2014/05/19,00:02:00,636N-20,,5,18,2014,18,39,25,1440,322,1118,Normal Test,0.000,0.000,0.0,30.23,436.8,100.00,0.000,442.764,454.07,443.572,106.368,0.00,0.000,0.000,0.0,31.52,502.12,100.00,0.000,0.000,529.631,117.670,0,467.52,110.798,+BIG,0.000,0.000
2014/05/19,00:02:05,636N-20,,5,18,2014,18,39,25,1440,322,1118,Normal Test,0.000,0.000,0.0,30.25,436.0,100.00,0.000,449.880,454.55,448.239,107.073,0.00,0.000,0.000,0.0,31.52,502.11,100.00,0.000,0.000,529.610,117.690,0,467.51,110.797,+BIG,0.000,0.000
2014/05/19,00:02:10,636N-20,,5,18,2014,18,39,25,1440,322,1118,Normal Test,0.000,0.000,0.0,30.45,438.4,100.00,0.000,451.164,454.31,449.524,107.991,0.00,0.000,0.000,0.0,31.52,502.09,100.00,0.000,0.000,529.589,117.716,0,467.51,110.796,+BIG,0.000,0.000
2014/05/19,00:02:15,636N-20,,5,18,2014,18,39,25,1440,322,1118,Normal Test,0.000,0.000,0.0,30.65,436.0,100.00,0.000,449.592,454.07,450.414,108.205,0.00,0.000,0.000,0.0,31.52,502.07,100.00,0.000,0.000,529.572,117.742,0,467.50,110.795,+BIG,0.000,0.000
2014/05/19,00:02:20,636N-20,,5,18,2014,18,39,25,1440,322,1118,Normal Test,0.000,0.000,0.0,30.70,436.8,100.00,0.000,449.148,453.35,450.592,108.098,0.00,0.000,0.000,0.0,31.52,502.06,100.00,0.000,0.000,529.547,117.773,0,467.50,110.795,+BIG,0.000,0.000
2014/05/19,00:02:25,636N-20,,5,18,2014,18,39,25,1440,322,1118,Normal Test,0.000,0.000,0.0,31.09,438.4,100.00,0.000,453.794,453.35,445.049,109.017,0.00,0.000,0.000,0.0,31.52,502.04,100.00,0.000,0.000,529.526,117.794,0,467.50,110.794,+BIG,0.000,0.000
2014/05/19,00:02:30,636N-20,,5,18,2014,18,39,25,1440,323,1117,Normal Test,0.000,0.000,0.0,30.61,439.2,100.00,0.000,445.986,454.55,445.986,106.752,0.00,0.000,0.000,0.0,31.51,502.02,100.00,0.000,0.000,529.505,117.820,0,467.49,110.793,+BIG,0.000,0.000
2014/05/19,00:02:35,636N-20,,5,18,2014,18,39,25,1440,323,1117,Normal Test,0.000,0.000,0.0,30.33,439.2,100.00,0.000,453.039,454.55,453.039,108.440,0.00,0.000,0.000,0.0,31.51,502.01,100.00,0.000,0.000,529.488,117.846,0,467.49,110.792,+BIG,0.000,0.000
2014/05/19,00:02:40,636N-20,,5,18,2014,18,39,25,1440,323,1117,Normal Test,0.000,0.000,0.0,30.07,438.4,100.00,0.000,448.101,453.83,448.101,107.650,0.00,0.000,0.000,0.0,31.51,501.99,100.00,0.000,0.000,529.463,117.872,0,467.49,110.792,+BIG,0.000,0.000
2014/05/19,00:02:45,636N-20,,5,18,2014,18,39,25,1440,323,1117,Normal Test,0.000,0.000,0.0,30.34,437.6,100.00,0.000,452.304,455.03,452.304,108.462,0.00,0.000,0.000,0.0,31.51,501.97,100.00,0.000,0.000,529.443,117.898,0,467.48,110.791,+BIG,0.000,0.000
2014/05/19,00:02:50,636N-20,,5,18,2014,18,39,25,1440,323,1117,Normal Test,0.000,0.000,0.0,30.50,438.4,100.00,0.000,451.146,453.59,450.769,108.184,0.00,0.000,0.000,0.0,31.51,501.96,100.00,0.000,0.000,529.422,117.924,0,467.48,110.790,+BIG,0.000,0.000
2014/05/19,00:02:55,636N-20,,5,18,2014,18,39,25,1440,323,1117,Normal Test,0.000,0.000,0.0,30.33,437.6,100.00,0.000,445.952,453.59,447.582,107.329,0.00,0.000,0.000,0.0,31.51,501.94,100.00,0.000,0.000,529.405,117.950,0,467.48,110.790,+BIG,0.000,0.000
2014/05/19,00:03:00,636N-20,,5,18,2014,18,39,25,1440,323,1117,Normal Test,0.000,0.000,0.0,30.16,437.6,100.00,0.000,442.853,454.31,443.661,106.346,0.00,0.000,0.000,0.0,31.51,501.92,100.00,0.000,0.000,529.380,117.971,0,467.47,110.789,+BIG,0.000,0.000
2014/05/19,00:03:05,636N-20,,5,18,2014,18,39,25,1440,323,1117,Normal Test,0.000,0.000,0.0,30.58,437.6,100.00,0.000,451.303,454.07,452.126,108.547,0.00,0.000,0.000,0.0,31.51,501.91,100.00,0.000,0.000,529.358,118.002,0,467.47,110.788,+BIG,0.000,0.000
2014/05/19,00:03:10,636N-20,,5,18,2014,18,39,25,1440,323,1117,Normal Test,0.000,0.000,0.0,30.62,437.6,100.00,0.000,446.767,453.59,446.411,107.329,0.00,0.000,0.000,0.0,31.51,501.89,100.00,0.000,0.000,529.341,118.028,0,467.47,110.787,+BIG,0.000,0.000
2014/05/19,00:03:15,636N-20,,5,18,2014,18,39,25,1440,323,1117,Normal Test,0.000,0.000,0.0,30.36,437.6,100.00,0.000,449.880,453.59,448.239,108.077,0.00,0.000,0.000,0.0,31.51,501.87,100.00,0.000,0.000,529.320,118.054,0,467.46,110.786,+BIG,0.000,0.000
2014/05/19,00:03:20,636N-20,,5,18,2014,18,39,25,1440,323,1117,Normal Test,0.000,0.000,0.0,30.58,438.4,100.00,0.000,447.834,454.07,447.834,107.585,0.00,0.000,0.000,0.0,31.51,501.86,100.00,0.000,0.000,529.295,118.074,0,467.46,110.785,+BIG,0.000,0.000
2014/05/19,00:03:25,636N-20,,5,18,2014,18,39,25,1440,323,1117,Normal Test,0.000,0.000,0.0,30.46,437.6,100.00,0.000,447.745,454.07,447.923,107.564,0.00,0.000,0.000,0.0,31.51,501.84,100.00,0.000,0.000,529.277,118.105,0,467.46,110.784,+BIG,0.000,0.000
2014/05/19,00:03:30,636N-20,,5,18,2014,18,39,25,1440,324,1116,Normal Test,0.000,0.000,0.0,30.50,437.6,100.00,0.000,448.724,454.31,448.724,107.799,0.00,0.000,0.000,0.0,31.51,501.83,100.00,0.000,0.000,529.256,118.126,0,467.45,110.784,+BIG,0.000,0.000
2014/05/19,00:03:35,636N-20,,5,18,2014,18,39,25,1440,324,1116,Normal Test,0.000,0.000,0.0,30.44,436.8,100.00,0.000,447.923,454.07,447.923,107.607,0.00,0.000,0.000,0.0,31.51,501.81,100.00,0.000,0.000,529.231,118.152,0,467.45,110.783,+BIG,0.000,0.000
2014/05/19,00:03:40,636N-20,,5,18,2014,18,39,25,1440,324,1116,Normal Test,0.000,0.000,0.0,30.26,437.6,100.00,0.000,447.834,453.59,447.834,107.543,0.00,0.000,0.000,0.0,31.51,501.79,100.00,0.000,0.000,529.215,118.183,0,467.45,110.782,+BIG,0.000,0.000
2014/05/19,00:03:45,636N-20,,5,18,2014,18,39,25,1440,324,1116,Normal Test,0.000,0.000,0.0,30.58,436.8,100.00,0.000,446.130,454.07,446.130,107.372,0.00,0.000,0.000,0.0,31.51,501.78,100.00,0.000,0.000,529.194,118.204,0,467.44,110.781,+BIG,0.000,0.000
2014/05/19,00:03:50,636N-20,,5,18,2014,18,39,25,1440,324,1116,Normal Test,0.000,0.000,0.0,30.18,437.6,100.00,0.000,450.236,454.79,450.236,108.162,0.00,0.000,0.000,0.0,31.51,501.76,100.00,0.000,0.000,529.169,118.230,0,467.44,110.780,+BIG,0.000,0.000
2014/05/19,00:03:55,636N-20,,5,18,2014,18,39,25,1440,324,1116,Normal Test,0.000,0.000,0.0,30.39,439.2,100.00,0.000,438.666,454.55,438.666,105.000,0.00,0.000,0.000,0.0,31.51,501.75,100.00,0.000,0.000,529.147,118.256,0,467.44,110.779,+BIG,0.000,0.000
2014/05/19,00:04:00,636N-20,,5,18,2014,18,39,25,1440,324,1116,Normal Test,0.000,0.000,0.0,30.26,439.2,100.00,0.000,446.869,455.03,446.055,107.158,0.00,0.000,0.000,0.0,31.51,501.73,100.00,0.000,0.000,529.130,118.287,0,467.43,110.778,+BIG,0.000,0.000
2014/05/19,00:04:05,636N-20,,5,18,2014,18,39,25,1440,324,1116,Normal Test,0.000,0.000,0.0,30.13,436.0,100.00,0.000,445.738,454.31,446.555,107.671,0.00,0.000,0.000,0.0,31.51,501.71,100.00,0.000,0.000,529.109,118.313,0,467.43,110.778,+BIG,0.000,0.000
2014/05/19,00:04:10,636N-20,,5,18,2014,18,39,25,1440,324,1116,Normal Test,0.000,0.000,0.0,30.58,437.6,100.00,0.000,444.188,453.59,444.998,106.709,0.00,0.000,0.000,0.0,31.51,501.70,100.00,0.000,0.000,529.088,118.333,0,467.43,110.777,+BIG,0.000,0.000
2014/05/19,00:04:15,636N-20,,5,18,2014,18,39,25,1440,324,1116,Normal Test,0.000,0.000,0.0,30.24,436.8,100.00,0.000,446.945,455.03,445.403,107.692,0.00,0.000,0.000,0.0,31.51,501.68,100.00,0.000,0.000,529.067,118.359,0,467.42,110.776,+BIG,0.000,0.000
2014/05/19,00:04:20,636N-20,,5,18,2014,18,39,25,1440,324,1116,Normal Test,0.000,0.000,0.0,30.19,435.2,100.00,0.000,445.419,454.31,445.419,107.201,0.00,0.000,0.000,0.0,31.51,501.66,100.00,0.000,0.000,529.045,118.385,0,467.42,110.775,+BIG,0.000,0.000
2014/05/19,00:04:25,636N-20,,5,18,2014,18,39,25,1440,324,1116,Normal Test,0.000,0.000,0.0,29.93,436.8,100.00,0.000,445.137,453.59,445.952,107.329,0.00,0.000,0.000,0.0,31.51,501.64,100.00,0.000,0.000,529.020,118.411,0,467.41,110.774,+BIG,0.000,0.000
2014/05/19,00:04:30,636N-20,,5,18,2014,18,39,25,1440,325,1115,Normal Test,0.000,0.000,0.0,30.25,437.6,100.00,0.000,447.923,454.55,447.923,107.607,0.00,0.000,0.000,0.0,31.51,501.63,100.00,0.000,0.000,529.008,118.437,0,467.41,110.774,+BIG,0.000,0.000
2014/05/19,00:04:35,636N-20,,5,18,2014,18,39,25,1440,325,1115,Normal Test,0.000,0.000,0.0,30.79,436.8,100.00,0.000,443.419,453.83,445.049,107.308,0.00,0.000,0.000,0.0,31.51,501.61,100.00,0.000,0.000,528.982,118.463,0,467.41,110.773,+BIG,0.000,0.000
2014/05/19,00:04:40,636N-20,,5,18,2014,18,39,25,1440,325,1115,Normal Test,0.000,0.000,0.0,30.38,436.8,100.00,0.000,451.570,453.11,450.746,108.483,0.00,0.000,0.000,0.0,31.51,501.60,100.00,0.000,0.000,528.961,118.484,0,467.40,110.772,+BIG,0.000,0.000
2014/05/19,00:04:45,636N-20,,5,18,2014,18,39,25,1440,325,1115,Normal Test,0.000,0.000,0.0,30.91,436.8,100.00,0.000,447.567,454.07,446.751,107.521,0.00,0.000,0.000,0.0,31.51,501.58,100.00,0.000,0.000,528.940,118.515,0,467.40,110.771,+BIG,0.000,0.000
2014/05/19,00:04:50,636N-20,,5,18,2014,18,39,25,1440,325,1115,Normal Test,0.000,0.000,0.0,30.56,436.8,100.00,0.000,444.517,453.59,445.331,107.179,0.00,0.000,0.000,0.0,31.51,501.56,100.00,0.000,0.000,528.919,118.541,0,467.40,110.770,+BIG,0.000,0.000
2014/05/19,00:04:55,636N-20,,5,18,2014,18,39,25,1440,325,1115,Normal Test,0.000,0.000,0.0,30.12,436.8,100.00,0.000,443.821,453.59,443.821,106.816,0.00,0.000,0.000,0.0,31.51,501.55,100.00,0.000,0.000,528.902,118.566,0,467.39,110.769,+BIG,0.000,0.000
2014/05/19,00:05:00,636N-20,,5,18,2014,18,39,25,1440,325,1115,Normal Test,0.000,0.000,0.0,30.68,436.8,100.00,0.000,445.935,453.59,446.751,107.521,0.00,0.000,0.000,0.0,31.51,501.53,100.00,0.000,0.000,528.881,118.592,0,467.39,110.769,+BIG,0.000,0.000
2014/05/19,00:05:05,636N-20,,5,18,2014,18,39,25,1440,325,1115,Normal Test,0.000,0.000,0.0,30.33,437.6,100.00,0.000,449.148,453.59,448.882,108.098,0.00,0.000,0.000,0.0,31.51,501.51,100.00,0.000,0.000,528.855,118.613,0,467.39,110.768,+BIG,0.000,0.000
2014/05/19,00:05:10,636N-20,,5,18,2014,18,39,25,1440,325,1115,Normal Test,0.000,0.000,0.0,30.38,436.8,100.00,0.000,447.639,454.55,446.821,107.735,0.00,0.000,0.000,0.0,31.51,501.50,100.00,0.000,0.000,528.834,118.639,0,467.38,110.767,+BIG,0.000,0.000
2014/05/19,00:05:15,636N-20,,5,18,2014,18,39,25,1440,325,1115,Normal Test,0.000,0.000,0.0,30.66,437.6,100.00,0.000,444.010,454.55,444.099,106.667,0.00,0.000,0.000,0.0,31.51,501.48,100.00,0.000,0.000,528.813,118.670,0,467.38,110.766,+BIG,0.000,0.000
2014/05/19,00:05:20,636N-20,,5,18,2014,18,39,25,1440,325,1115,Normal Test,0.000,0.000,0.0,30.50,437.6,100.00,0.000,447.923,454.07,447.106,107.350,0.00,0.000,0.000,0.0,31.51,501.47,100.00,0.000,0.000,528.796,118.696,0,467.38,110.765,+BIG,0.000,0.000
2014/05/19,00:05:25,636N-20,,5,18,2014,18,39,25,1440,325,1115,Normal Test,0.000,0.000,0.0,30.48,437.6,100.00,0.000,449.364,452.87,446.910,107.991,0.00,0.000,0.000,0.0,31.51,501.45,100.00,0.000,0.000,528.776,118.717,0,467.37,110.765,+BIG,0.000,0.000
2014/05/19,00:05:30,636N-20,,5,18,2014,18,39,25,1440,326,1114,Normal Test,0.000,0.000,0.0,30.77,438.4,100.00,0.000,447.745,454.31,449.008,107.564,0.00,0.000,0.000,0.0,31.50,501.43,100.00,0.000,0.000,528.751,118.743,0,467.37,110.764,+BIG,0.000,0.000
2014/05/19,00:05:35,636N-20,,5,18,2014,18,39,25,1440,326,1114,Normal Test,0.000,0.000,0.0,30.38,438.4,100.00,0.000,453.463,453.35,453.463,108.739,0.00,0.000,0.000,0.0,31.50,501.41,100.00,0.000,0.000,528.731,118.769,0,467.37,110.763,+BIG,0.000,0.000
2014/05/19,00:05:40,636N-20,,5,18,2014,18,39,25,1440,326,1114,Normal Test,0.000,0.000,0.0,30.46,438.4,100.00,0.000,451.146,454.07,451.146,108.184,0.00,0.000,0.000,0.0,31.50,501.40,100.00,0.000,0.000,528.710,118.800,0,467.36,110.762,+BIG,0.000,0.000
2014/05/19,00:05:45,636N-20,,5,18,2014,18,39,25,1440,326,1114,Normal Test,0.000,0.000,0.0,30.78,437.6,100.00,0.000,447.745,453.35,447.745,107.564,0.00,0.000,0.000,0.0,31.50,501.38,100.00,0.000,0.000,528.693,118.826,0,467.36,110.761,+BIG,0.000,0.000
2014/05/19,00:05:50,636N-20,,5,18,2014,18,39,25,1440,326,1114,Normal Test,0.000,0.000,0.0,30.79,438.4,100.00,0.000,447.493,454.55,448.307,107.308,0.00,0.000,0.000,0.0,31.50,501.37,100.00,0.000,0.000,528.673,118.852,0,467.36,110.761,+BIG,0.000,0.000
2014/05/19,00:05:55,636N-20,,5,18,2014,18,39,25,1440,326,1114,Normal Test,0.000,0.000,0.0,30.67,439.2,100.00,0.000,446.701,454.07,446.701,107.393,0.00,0.000,0.000,0.0,31.50,501.35,100.00,0.000,0.000,528.652,118.873,0,467.35,110.760,+BIG,0.000,0.000
2014/05/19,00:06:00,636N-20,,5,18,2014,18,39,25,1440,326,1114,Normal Test,0.000,0.000,0.0,30.33,438.4,100.00,0.000,447.493,453.83,447.493,107.308,0.00,0.000,0.000,0.0,31.50,501.33,100.00,0.000,0.000,528.628,118.898,0,467.35,110.759,+BIG,0.000,0.000
2014/05/19,00:06:05,636N-20,,5,18,2014,18,39,25,1440,326,1114,Normal Test,0.000,0.000,0.0,30.44,438.4,100.00,0.000,448.562,454.55,449.453,107.564,0.00,0.000,0.000,0.0,31.50,501.32,100.00,0.000,0.000,528.607,118.924,0,467.35,110.758,+BIG,0.000,0.000
2014/05/19,00:06:10,636N-20,,5,18,2014,18,39,25,1440,326,1114,Normal Test,0.000,0.000,0.0,30.89,438.4,100.00,0.000,452.661,453.11,452.661,108.547,0.00,0.000,0.000,0.0,31.50,501.30,100.00,0.000,0.000,528.591,118.950,0,467.34,110.757,+BIG,0.000,0.000
2014/05/19,00:06:15,636N-20,,5,18,2014,18,39,25,1440,326,1114,Normal Test,0.000,0.000,0.0,30.78,438.4,100.00,0.000,450.769,453.83,450.769,108.291,0.00,0.000,0.000,0.0,31.50,501.29,100.00,0.000,0.000,528.570,118.982,0,467.34,110.757,+BIG,0.000,0.000
2014/05/19,00:06:20,636N-20,,5,18,2014,18,39,25,1440,326,1114,Normal Test,0.000,0.000,0.0,30.36,437.6,100.00,0.000,447.034,453.35,447.849,107.393,0.00,0.000,0.000,0.0,31.50,501.27,100.00,0.000,0.000,528.549,119.002,0,467.34,110.756,+BIG,0.000,0.000
2014/05/19,00:06:25,636N-20,,5,18,2014,18,39,25,1440,326,1114,Normal Test,0.000,0.000,0.0,30.25,437.6,100.00,0.000,447.656,453.35,447.284,107.543,0.00,0.000,0.000,0.0,31.50,501.25,100.00,0.000,0.000,528.529,119.028,0,467.33,110.755,+BIG,0.000,0.000
2014/05/19,00:06:30,636N-20,,5,18,2014,18,39,25,1440,327,1113,Normal Test,0.000,0.000,0.0,30.80,437.6,100.00,0.000,449.524,455.03,449.524,107.991,0.00,0.000,0.000,0.0,31.50,501.23,100.00,0.000,0.000,528.508,119.054,0,467.33,110.754,+BIG,0.000,0.000
2014/05/19,00:06:35,636N-20,,5,18,2014,18,39,25,1440,327,1113,Normal Test,0.000,0.000,0.0,30.49,439.2,100.00,0.000,448.307,454.55,448.307,107.308,0.00,0.000,0.000,0.0,31.50,501.22,100.00,0.000,0.000,528.492,119.080,0,467.33,110.754,+BIG,0.000,0.000
2014/05/19,00:06:40,636N-20,,5,18,2014,18,39,25,1440,327,1113,Normal Test,0.000,0.000,0.0,30.36,438.4,100.00,0.000,447.493,454.31,446.678,107.308,0.00,0.000,0.000,0.0,31.50,501.20,100.00,0.000,0.000,528.467,119.106,0,467.32,110.753,+BIG,0.000,0.000
2014/05/19,00:06:45,636N-20,,5,18,2014,18,39,25,1440,327,1113,Normal Test,0.000,0.000,0.0,30.37,436.8,100.00,0.000,448.416,454.31,446.775,108.120,0.00,0.000,0.000,0.0,31.50,501.19,100.00,0.000,0.000,528.447,119.127,0,467.32,110.752,+BIG,0.000,0.000
2014/05/19,00:06:50,636N-20,,5,18,2014,18,39,25,1440,327,1113,Normal Test,0.000,0.000,0.0,30.39,437.6,100.00,0.000,449.435,455.03,449.435,107.970,0.00,0.000,0.000,0.0,31.50,501.17,100.00,0.000,0.000,528.427,119.153,0,467.32,110.751,+BIG,0.000,0.000
2014/05/19,00:06:55,636N-20,,5,18,2014,18,39,25,1440,327,1113,Normal Test,0.000,0.000,0.0,30.51,436.8,100.00,0.000,446.219,453.11,446.219,107.393,0.00,0.000,0.000,0.0,31.50,501.16,100.00,0.000,0.000,528.406,119.184,0,467.31,110.751,+BIG,0.000,0.000
